,Title,Published_date,Views,Likes,Comments
1232,CBSE RESULTS Class 10 || Watch This Before Your CBSE Class 10 Results || RESULT AA Raha Hai ||,2018-05-28T20:52:21Z,9380,760,218
1233,How To do Electronic Configuration || Atomic Structure 08 || Electronic Configuration ||spdf,2018-05-28T11:54:17Z,6783327,232395,8605
1234,Hund's Rule |Atomic Structure 07 |Rules for Filling OF Electron| Hund's Rule of Maximum Multiplicity,2018-05-28T11:53:14Z,2780024,83658,2315
1235,Aufbau Principle || Atomic Structure 06 || Classs 11 chap 2|| Rules for Filling Of electrons || IIT,2018-05-28T11:52:33Z,3906130,102077,2671
1236,Projectile Motion 02 ||  Class 11 chap 4 ||  Motion in a Plane ||  Projectile from a Height ||,2018-05-28T03:24:59Z,2127837,51692,3826
1237,5 Rules Of SUCCESS by CBSE Class 12 Topper Meghna Srivastava ||  How To Become a Topper ||,2018-05-27T05:25:51Z,3823203,144388,4414
1238,CBSE Class 12 Topper Meghna Srivastava || Study Tips || Study tips by CBSE  Topper Meghna Srivastava,2018-05-27T02:11:03Z,66332,2031,136
1239,Class 11 Chap 2 | Atomic Structure 05 | Quantam Numbers | Pauli's Exclusion Principle |  JEE / NEET,2018-05-26T16:49:17Z,6296337,171689,10707
1240,Projectile Motion 01 || Class 11 chap 4 || Motion in a Plane|| Motion in 2-D ||,2018-05-26T13:07:02Z,6200814,147398,9440
1241,11 Chap 2 || Atomic Structure 04 || De Broglie Wavelength || Heisenberg Uncertainity Principle ||,2018-05-25T16:42:04Z,4023773,96010,4882
1242,Motion Under Constraint || IIT JEE MAINS and NEET Physics || KINEMATICS Class 11 / JEE /NEET ||,2018-05-25T12:57:32Z,695279,20826,1704
1243,How to Crack IIT Without Coaching  #1 || KOTA ke NOTES  || NEET Without Coaching ||,2018-05-25T09:04:49Z,1404014,66174,3112
1244,CBSE RESULTS || CBSE RESULTS DATE || CBSE RESULT DATE 2018 ||CBSE BOARD RESULT CONFIRM DATE ||,2018-05-25T07:24:17Z,7279,420,99
1245,11 Chap 2 || Atomic Structure 03 || Atomic Spectrum || Hydrogen Spectrum || Class 11 / JEE/NEET ||,2018-05-24T17:38:46Z,4585532,100170,5497
1246,11 Chap 03 :Kinematics 06 || Motion Under Gravity || Motion in a Straight Line || Class 11 / JEE ||,2018-05-24T15:33:17Z,3126078,73465,10988
1247,"IIT JEE BEST QUESTIONS 02||  Mole Concept ,Molarity ,Stoichiometry |Some Basic Concepts of Chemistry",2018-05-22T12:20:39Z,210716,7625,248
1248,Class 11 chap 2 | Atomic Structure 02 | Bohr's Atomic ModeL | Most Important For IIT JEE and NEET ||,2018-05-22T10:35:31Z,6969426,163120,11385
1249,"IIT JEE Best Questions 01|| Motion in a Straight Line || IIT JEE 2018 , 2017 |Graphs based Probelms",2018-05-21T15:27:44Z,144672,5406,167
1250,11 chap 2 : Atomic Structure 01 ||Cathode Rays + Rutherford Alpha Particle Scattering Experiment ||,2018-05-21T13:24:03Z,9464968,216272,15608
1251,How To Take Any Decision || Maths Or Biology || Science OR Commerce ||  How to Make any Decision ||,2018-05-21T06:51:55Z,327089,19177,1590
1252,Resonance important 7 mins : sorry for poor quality : one night before exam,2018-03-15T19:14:41Z,787435,35569,1075
1253,PHYSICS chap 6  SPECTRUM OF LIGHT & SCATTERING OF LIGHT ICSE,2018-03-14T14:43:35Z,680020,22243,1369
1254,Class 10 : Organic Chemistry -04 : ALKANE :PREPARATION OF ALKANE & PROPERTIES OF ALKANE : CBSE/ICSE,2018-03-08T08:08:27Z,74179,2215,101
1255,Carbon and its Compound 03  10 CBSE || CATENATION || Versatile Nature of Carbon ||,2018-03-03T14:09:05Z,519741,14820,470
1256,Carbon and its Compound 01  10 CBSE || Bonding in Carbon The Covalent Bond || Covalent Bonding ||,2018-03-03T10:45:21Z,1479161,42701,1769
1257,Carbon and its Compound 02  10 CBSE || Allotropes Of Carbon || Diamond and Graphite ||,2018-03-03T09:47:52Z,720401,19513,848
1258,Board Exams Tips and Motivation || Last Min Tips For Exams || How To Score 95% in Boards ||,2018-03-02T08:33:58Z,296457,13854,749
1259,Chemical Reactions and Equations 10  CBSE || Types Of Chemical Reactions ||,2018-02-28T11:53:55Z,527140,16981,946
1260,ELECTROLYTIC REFINING ||  Meatls and Non - Metals  10 CBSE || Occurence of Metals || 10 CBSE ||,2018-02-28T04:29:23Z,607264,24910,1121
1261,Metals and Non Metals 05   10 CBSE || HOW DO METALS AND NON METALS REACT ||Electrovalent Compound ||,2018-02-27T18:03:44Z,286802,10171,729
1262,Metals and Non Metals 04   10 CBSE || HOW DO METALS REACT WITH SOLUTIONS OF OTHER METAL SALTS,2018-02-27T17:56:37Z,64234,1778,90
1263,Metals and Non Metals 03   10 CBSE || HOW DO METALS REACT WITH ACID,2018-02-27T17:53:38Z,131341,3756,215
1264,Metals and Non Metals 02   10 CBSE || HOW DO METALS REACT WITH WATER,2018-02-27T17:52:41Z,150170,4288,263
1265,Characteritics of SOUND || Loudness Pitch and Quality of SOUND || SOUND 04 ||  10 ICSE PHYSICS ||,2018-02-24T19:39:59Z,670727,20126,1259
1266,Prism Ray Diagrams || Path of Ray through Prism || Total Internal Reflection || Critical Angle ||,2018-02-24T13:22:10Z,395919,13477,804
1267,Metals and Non Metals || 10 CBSE CHEMISTRY ||  10 ICSE || Difference between metals and non metals |,2018-02-24T11:39:01Z,267162,6695,466
1268,ELecTropLaTinG | Condition and Concept || Electrolysis 03 || ICSE CLASS 10 CHEMISTRY ||,2018-02-20T19:26:58Z,302274,10969,715
1269,Dont Do These Mistakes In Exams || Exam me ye गलतियां Na करे || How To Get Good Marks || Exam Tips||,2018-02-20T10:07:17Z,346741,18017,1203
1270,Modern Periodic Table Introduction |  10 CBSE / ICSE | How to find Group and Period of an Element |,2018-02-19T22:42:55Z,1238520,36969,2042
1271,"Trick To Learn Elements of Periodic Table GroupWise | 10 CBSE / ICSE | Group 1,2,13,14,15,16,17,18",2018-02-19T22:42:26Z,749714,24555,751
1272,Periodic Classification Of Elements | 10  CBSE CHEMISTRY | Mandeleev's Periodic Table | Early Ideas|,2018-02-17T22:45:39Z,2046028,55066,3174
1273,TranSformer | Class 10 ICSE | Step Up Transformer | Step Down Transformer | Turn's Ratio|,2018-02-16T23:56:09Z,206870,5450,411
1274,Study Motivation | Best Hindi Motivational Video | Motivational Video Hindi | Exam Motivation |,2018-02-15T23:17:51Z,3859785,221383,12442
1275,Difference BetWeen  AC GeneRaToR and DC MoToR | DC Motor & AC Generator | Class 10 CBSE / ICSE |,2018-02-14T06:58:24Z,370172,8719,418
1276,AC GeneRaToR 02| Working of AC GeneRatoR | Fleming's Right Hand Rule| Frquency of AC current |,2018-02-13T19:56:44Z,288545,6338,362
1277,AC GeneRaToR 01 | 10 CBSE / ICSE | Principle And Energy Conversion in AC GeneRaToR |,2018-02-13T12:42:20Z,608672,14615,702
1278,Spherical Mirrors | Concave and Convex Mirror | Class 10 CBSE REFLECTION | Class 9 ICSE |,2018-02-13T09:34:05Z,553444,18606,1337
1279,ICSE TOPPERS Tips and Motivation #3 | How to Score 90% in Boards | How to get 90% in Exam |,2018-02-12T09:00:27Z,14990,388,44
1280,ICSE TOPPERS Tips and Motivation #2 | How to Score 90% in Boards | How to get 90% in Exam |,2018-02-12T08:55:48Z,22935,663,41
1281,ICSE TOPPERS Tips and Motivation #1 | How to Score 90% in Boards | How to get 90% in Exam |,2018-02-12T08:47:03Z,16231,506,22
1282,Ammonia Ka Video AA GAya hAi - Neeche click kro,2018-02-11T19:29:02Z,12864,486,40
1283,Exam Writing Tips | How To Get Good Marks In Boards | How to Score 90% in Boards |,2018-02-11T06:44:01Z,779479,36515,1482
1284,"Haber's Process | Haber's Process for Manufacture of Ammonia | class 10 , 12 | ICSE 10 Chemistry |",2018-02-10T12:30:54Z,506026,16535,552
1285,Fleming's Left Hand Rule | Force On a Current Carrying Wire placed in a Magnetic Field |,2018-02-10T09:23:42Z,578323,15422,1315
1286,"CaLoRiMeTrY  | Principle of Calorimetry | Method Of Mixtures | Class 10 , 11 | ICSE 10 CaLoriMetry |",2018-02-10T05:58:51Z,224958,6630,333
1287,Ammonia | Ammonia ICSE 10 CHEMISTRY | Preparation and Properties of Ammonia | 10 ICSE |,2018-02-10T04:30:13Z,846989,22496,1500
1288,How To Solve Physics NumericaLs | How To Do NumericaLs in Physics | How To Study Physics |,2018-02-07T18:42:17Z,6724569,298977,10890
1289,Mole ConcepT 01 | How To CalcuLate Number of Moles | Mass Volume Relationship | Revision,2018-02-07T11:29:18Z,539841,18580,690
1290,ICSE/CBSE: CLASS10th: Current Electricity: Equivalent Resistance: Circuit Solving: Revision,2018-02-07T06:19:30Z,447118,12005,817
1291,How To Get GOOD Marks in 15 DAYS | How To Score 90% in Boards | How To Study in Last 15 Days |,2018-02-06T13:11:35Z,1067186,61284,4047
1292,MoMenT Of  FoRcE |Turning Effect Of Force | Class 10 ICSE PHYSICS | Important points For Exams |,2018-02-04T15:27:59Z,217019,8281,411
1293,HoUseHoLd Electricity | Domestic Electric Circuit | Ring System  etc| Class 10 ICSE CBSE,2018-02-04T08:29:19Z,831299,23062,1660
1294,ElectrolySis Of Copper Sulphate Using Inert and Copper Electrode I Electrolysis class 10 ICSE |,2018-02-02T06:04:00Z,307937,11080,712
1295,PreParation Of SALTS | Soluble and insoluble Salt | Class 10 ICSE / CBSE | Acids Base Salts |,2018-01-30T18:12:43Z,353661,9209,1023
1296,How To Stay MoTivaTeD || Best Hindi Motivational Video ||Best Motivational Video in Hindi ||,2018-01-30T06:22:46Z,883920,54756,1557
1297,SaLTs | Acids Bases Salts 03| Types Of SaLTs |Class 10 CBSE  | Class 10 ICSE | |,2018-01-26T13:35:25Z,764600,20501,1540
1298,How to Solve Lens Numericals | Lens Maker's Formula | SIgn Convention in Lenses| 10 CBSE / 10 ICSE,2018-01-25T15:43:58Z,744746,23561,1011
1299,Metallurgy Of ALuminium | 10 ICSE Metallurgy | Hall Heroult Process | Most Important in Metallurgy|,2018-01-25T06:02:04Z,676774,22235,1292
1300,HOw To Score 90 In Chemistry | How To Learn Reactions in Chemistry | How to Learn Organic |,2018-01-24T10:27:34Z,2574702,131144,6657
1301,Metallurgy Basic Concepts - 10 CBSE / ICSE | Roasting and Calcination | Froth Floatation |,2018-01-24T08:26:10Z,1541382,41835,2153
1302,How to BALANCE any Chemical Equation - ABCD Method | Best Way to Balance Chemical Equation,2018-01-23T06:42:03Z,1950526,73547,8502
1303,"MolecuLar FormuLa and EmperiCal Formula | Percentage CompositioN | Class 10 , 12 ICSE / CBSE",2018-01-22T11:43:11Z,1671338,58336,2675
1304,NucleaR FissioN and FusioN : Class 10 PHYSICS CBSE / ICSE,2018-01-22T05:41:23Z,503013,14638,1200
1305,How To BALANCE any CHEMICAL EQUATION 01 | Best way to Balance Chemical Equation|,2018-01-19T08:00:34Z,4261534,163380,11303
1306,"MOLE CoNcEpT : STOICHIOMETRY : Class X , XI , XII : CBSE /ICSE",2018-01-17T18:59:23Z,2135704,64584,3638
1307,ElecTroLySiS 01: Class 10 Chemistry ICSE,2018-01-17T08:17:45Z,1335925,39432,2841
1308,HOW TO GET 90% IN BOARDS | 90% in 30 Days | Motivation | 90% in One Month |,2018-01-15T12:31:36Z,9978571,425877,20554
1309,"ICSE/CBSE: CLASS10th,12th: Electrical Energy and Power , Commercial Unit Kwh , Power Rating.",2018-01-12T06:11:38Z,759797,22724,1312
1310,"Angle Of Deviation in PRISM : MInimum Deviation Condition : Class 10,12 CBSE ICSE ISC",2018-01-11T04:38:58Z,763951,23036,1028
1311,"Real Depth & Apparent Depth : Class 10 , 12 ICSE / CBSE : Refraction",2018-01-10T06:27:15Z,344260,11367,577
1312,Organic 09 : ALCOHOL:  ICSE /CBSE CLASS 10 CHEMISTRY : EStEriFiCaTiOn,2018-01-10T05:48:06Z,352630,7291,711
1313,Best NumeRiCaL of CaloRiMeTrY : Challenge !!,2017-12-26T20:36:09Z,179961,6079,273
1314,"Sound 02 : Free ,Forced & Damped Vibrations : ICSE class 10",2017-12-21T07:50:09Z,713467,20883,1299
1315,"Sulphuric Acid : ICSE Class 10 , ISC Class 12 (P Block)",2017-12-20T17:37:19Z,488598,15379,1043
1316,"NITRIC ACID : ICSE CLASS 10 , ISC Class 12 (P Block)",2017-12-18T20:14:53Z,755470,24967,1130
1317,Organic 08 :ICSE 10 ORGANIC CHEMISTRY BOARD QUESTIONS 2015 2016,2017-12-18T17:31:16Z,172049,3814,152
1318,Class 10 ICSE : ANALYTICAL Chemistry : Colour of Ions & Precipitate,2017-12-18T11:25:54Z,570208,20044,1231
1319,"RadioActivitY 03 : ALPHA BETA GAMMA Emission & PROPERTIES  : Class X , XII",2017-12-13T20:43:26Z,1267685,36410,2113
1320,"RadioActivity 02: What is Radioactivity ? Why some Atoms are Radioactive ? ICSE / CBSE Class X , XII",2017-12-12T18:14:54Z,493160,14394,489
1321,RadioActivitY 01 : Atoms - Isotopes  Isobars  Isotones Isoters Isoelectronic Species : Class 10 ICSE,2017-12-10T16:56:10Z,763954,28718,1763
1322,Organic 07 :Catalytic OXIDATION Of ALKANE : METHANE & ETHANE : CBSE/ICSE : X CLASS,2017-12-08T20:14:55Z,248474,5228,212
1323,Organic 06 : ALKYNES (most imp) : Preparation & Properties of ALKYNE : Ethene : CBSE/ICSE : X CLASS,2017-12-08T19:55:15Z,434617,10226,430
1324,Class 10 :Quick Revision Of Periodic Properties :Variation Down A Group & Along A Period (OLD VIDEO),2017-12-08T15:23:10Z,1063744,46442,1877
1325,Organic 05 : ALKENES  (most imp) : Preparation & Properties of ALKENE : Ethene : CBSE/ICSE : X CLASS,2017-12-07T20:16:49Z,481280,10805,516
1326,Organic 04 : ALKANES : Preparation and Properties of ALKANE : Methane & Ethane : CBSE/ICSE : X CLASS,2017-12-07T19:40:37Z,830348,17119,801
1327,Organic Chemistry - 03 : General Formula Of Organic Compound - Cbse / ICSE,2017-12-06T19:10:32Z,976693,26410,950
1328,Organic 02-  Common Naming Of Organic Compound  (short and Important for BOARDS),2017-12-06T19:09:49Z,919139,21248,645
1329,IUPAC - Nomenclature of ORGANIC  Carbon & its compound - Functional groups,2017-12-05T17:04:54Z,9043842,298836,17637
1330,CuRReNT ELECTRICITY in 40 Mins - ICSE PHYSICS - Circuit Numericals + Terminal Voltage + EMF (HINDI),2017-12-04T12:59:14Z,382921,11372,370
1331,Copy of Class 10 : HOw To SoLVe AnY ELECTRIC CiRcUiT  ( In HINDI ); V = IR,2017-12-04T11:22:17Z,12536,388,30
1332,ICSE/CBSE: CLASS 10th: HOw To SoLVe AnY ELECTRIC CiRcUiT  ( In HINDI ); V = IR,2017-11-21T17:48:36Z,2671117,100718,3520
1333,MaGNETiC  EFFeCT  Of CuRReNT in 15 Mins : X CBSE / ICSE  - RIGHT HAND THUMB RULE,2017-11-16T20:18:38Z,1155633,42367,1685
1334,RiGhT HaNd ThUmB RuLe : X PHYSICS:  Magnetic Effect of  CuRRenT  : Current Loop and SoLeNoiD :,2017-11-14T21:31:53Z,1201487,32965,1924
1335,ICSE/CBSE: Class 10th: CURRENT ELECTRICITY 04: IN (HINDI),2017-11-09T09:53:20Z,560471,11806,692
1336,ICSE/CBSE: CLASS 10th: Series and Parallel Combination of Resistance part 1 (CONCEPTS ONLY),2017-11-04T21:28:52Z,1220776,39401,2227
1337,ICSE/CBSE: CLASS 10th: Current Electricity 02: OHM's LaW & RESiSTANCE  (english),2017-11-02T23:20:44Z,1171841,27472,1515
1338,ICSE/CBSE: Class 10th: Current Electricity 01 : Current and Potential Difference ( English),2017-10-27T10:02:18Z,2411173,65441,4291
1339,"LaTeNT HEaT : CaloRimetRy : ICSE CLASS X , XI : Theory and Numericals : Part 2/2",2017-10-23T18:07:51Z,656702,20146,1390
1340,"CaLoRiMeTrY in 40 mins  (Theory + Numericals ) : Class 10 , 11 , 12 : ICSE / CBSE - Part 1/2",2017-10-20T09:46:13Z,1069476,29633,1931
1341,SOUND 01: ECHO & Numericals : CLASS X : ICSE / CBSE   : Application ECHO : SONAR  HINDI & ENGLISH,2017-10-06T21:45:39Z,980662,29010,1781
1342,Acids Base Salts 02 : Properties of Acids And Bases : ICSE X CHEMISTRY,2017-09-18T03:39:55Z,875431,20114,1335
1343,Acids Bases  and Salts 01 : ACIDS : CBSE / ICSE CLASS 10,2017-09-01T16:59:53Z,2066705,52437,3025
1344,"DISPERSION & SPECTRUM of LIGHT  : CLASS X , XII : ICSE / ISC/CBSE",2017-08-22T17:22:53Z,315738,8934,464
1345,Critical Angle & Total Internal reflection : Prism ray diagram : Class X: ICSE,2017-08-21T05:31:35Z,767248,23682,1299
1346,ICSE CLASS 10th PHYSICS: MACHINES 06: Block & Tackle System Explained,2017-08-20T20:26:31Z,140374,4606,207
1347,Gay Lussacs Law: Class X ICSE / CBSE : Gas law : Mole Concept,2017-08-18T04:24:58Z,493933,18628,1081
1348,Avagadro's Law : Avagadro's hypothesis : Class X : CBSE / ICSE :  Mole Concept : Gas Law,2017-08-18T03:56:07Z,353064,12906,505
1349,How To Use LENS MAKER FORMULA : Sign Convention and LENS NUMERICALS: Class X :ICSE /CBSE PHYSICS,2017-08-08T17:09:11Z,909363,30152,1299
1350,"Types Of Images Formed By Convex and Concave Lens : Erect,Virtual OR  Inverted,Real",2017-08-08T17:08:47Z,118881,3920,121
1351,"POTENTIAL ENERGY : WORK 03 : Class X , XI : ICSE / ISC /CBSE  :",2017-08-07T06:14:51Z,260417,7014,349
1352,"Work Energy Theorem:   ICSE CLASS X ,XI CBSE/ ISC  :WORK 05 : Work Done = Change in Kinetic Energy ;",2017-08-06T19:53:12Z,289694,10022,411
1353,Snell's Law : Class X CBSE / ICSE : Refraction Of Light 03,2017-08-03T05:44:59Z,755167,26780,838
1354,Glass Slab : LATERAL DISPLACEMENT of Light : Class X CBSE / ICSE : Refraction Of Light 04,2017-08-03T05:44:10Z,557534,18003,564
1355,What is Refractive Index ? CLASS X : CBSE / ICSE : Refraction Of Light 02,2017-07-26T08:02:31Z,1035902,38056,1242
1356,Refraction of Light  Class X : CBSE / ICSE : Bending of Light : Bending in Glass Slab And Prism,2017-07-26T07:05:28Z,765564,19884,858
1357,MOLE Concept in 6 mins : Class X CBSE / ICSE :,2017-07-22T15:53:13Z,1403951,50500,1272
1358,LENSES :CLASS 10 : CBSE & ICSE : CONVEX AND CONCAVE LENS: Characteristic of IMAGE :REFRACTION:,2017-07-20T21:53:47Z,1677416,48509,2682
1359,FORCE : ICSE X PHYSICS :PREVIOUS YEAR QUESTIONS : 100% IMPORTANT,2017-07-12T05:00:59Z,50298,1485,60
1360,PROJECTILE MOTION : Class XI + IIT JEE + NEET : MoTiOn UnDeR GrAvItY -DERIVTN OF FORMULAE & CONCEPTS,2017-07-11T08:31:54Z,149424,4004,187
1361,PrOJecTile MOTION In most easy way : CLASS xI AND neeT ASPIRANTS : LINK in description BELOW,2017-07-11T08:31:17Z,7602,224,38
1362,CoOrDiNaTe BoNdInG : ICSE 10th CHEMISTRy : CHEMICAL BONDING,2017-07-09T17:09:38Z,275780,11291,512
1363,ICSE CLASS 10th PHYSICS MACHINES 08: QUESTIONS - PULLEY - CONCEPTS,2017-07-09T14:39:31Z,85697,3315,114
1364,FORCE  ICSE  10th PHYSICS :MOMENT OF FORCE : IMPORTANT,2017-07-07T21:50:03Z,55056,1494,51
1365,"MoLE ConCepT in 40 mins : CBSE / ICSE : CHEMISTRY : Class 10, Class 11, Class 12",2017-07-06T05:37:42Z,7020046,200897,16229
1366,FORCE : FULL CHAPTER : ICSE PHYSICS 10th : Moment Of Force and CIRCULAR MOTION,2017-07-02T07:59:03Z,130026,2516,177
1367,"WORK,POWER,ENERGY : ICSE 10th PHYSICS :(in english ) WORK 01 INTRODUCTION : MUST WATCH",2017-07-01T21:04:26Z,504165,12769,894
1368,Class 11 Chapter 4 :  Vector 01 : Scalar and Vector || Types of Vector || Angle between Two Vectors,2017-06-30T16:33:20Z,7083109,176499,9010
1369,"ICSE CLASS 10 PHYSICS: MACHINES 02: Single Fixed, Single Movable ,Block and Tackle",2017-06-28T11:11:03Z,378705,12122,830
1370,"WORK,Energy & Power 01: ICSE PHYSICS 10th : 100% Important: Positive ,Negative ,Zero Work :",2017-06-27T14:48:42Z,227408,5794,323
1371,"ICSE CLASS 10th PHYSICS: MACHINES 01 : LEVERS: CLASS 1,2,3 LEVER",2017-06-23T02:52:11Z,340013,9625,650
1372,CENTRIFUGAL FORCE : ICSE PHYSICS 10th : FORCE 06 : Important concept,2017-06-23T01:36:04Z,109891,4252,156
1373,CENTRiPETAL FORCE : ICSE PHYSICS 10th : FORCE 05 :UNIFORM CIRCULAR MOTION (UCM),2017-06-22T22:10:42Z,145813,4787,170
1374,ICSE CLASS 10th PHYSICS: MACHINES 05: BLOCK AND TACKLE SYSTEM OF PULLEYS,2017-06-19T04:53:12Z,65952,2086,125
1375,ICSE CLASS 10th PHYSICS : MACHINE 03: SINGLE FIXED PULLEY : 100% IMPORTANT,2017-06-15T17:57:44Z,66132,1628,87
1376,ICSE CLASS 10th PHYSICS: MACHINES 04 :SINGLE MOVABLE PULLEY : 100% IMPORTANT,2017-06-14T07:07:21Z,88577,2380,115
1377,MOMENT OF FORCE  : ICSE PHYSICS 10th : Turning Effect Of Force: TORQUE : FORCE 04,2017-04-10T20:08:01Z,190960,4499,148
1378,ICSE 10th: PHYSICS FORCE 01 : DEFINATION : basics,2017-04-03T08:59:07Z,97388,2456,96
1379,ICSE 10th : FORCE 03 : relation between NEWTON and dyne,2017-04-03T08:17:48Z,60983,1293,52
1380,ICSE  10th: PHYSICS :FORCE 02 : graphs of fvs m etc and 1 newton,2017-04-03T07:40:57Z,111831,2510,58
1381,10 ICSE : Conservation OF Mechanical Energy For A Freely Falling Body,2017-03-23T19:12:06Z,306869,12611,605
1382,ICSE PHYSICS  10 : FARRADAYS's LAW,2017-02-16T20:02:46Z,268481,7579,241
1383,WORKING OF A  DC MOTOR IN 7 MINS : ICSE 10th PHYSICS,2017-02-15T19:53:14Z,558458,18298,855
1384,FLEMINGS LEFT hand rule :ICSE PHYSICS CLASS 10,2017-02-14T17:51:24Z,1138725,38785,1505
1385,icse physics : Finding current in parallel circuit,2017-02-13T19:28:09Z,1407147,57322,4718
1386,Trajectory Of An Electron In a Uniform Electric Field E by PHYSICSWALA,2016-04-21T08:48:40Z,673165,32524,2383
